StopID;StopText
3561;Floridsdorf S U
3562;Brunner Straße, Ketzergasse
3563;Liesing, Industriegelände Süd
3564;Lemböckgasse
3565;Siebenhirten U
3566;Nowakgasse
3621;Großfeldsiedlung-Bubergasse
3622;Nowakgasse
3623;Siebenhirten U
3624;Lemböckgasse
3625;Liesing, Industriegelände Süd
3677;Sterngasse
3700;Börsegasse
3701;Schottentor U (Bedarf)
3703;Börse
3704;Liechtenwerder Platz
3705;Fehlingergasse
3706;Kagran U - Bedarf
3707;Marsanogasse
3708;Marsanogasse
3709;Nußdorfer Straße U
3710;Nußdorfer Straße
3711;Schottentor (Bedarf)
3712;Siccardsburggasse
3713;Leebgasse
3714;Gräßlplatz
3715;Reumannplatz U
3718;Bahnhof Kagran Expedit
3720;Maurer-Lange-Gasse
3721;Kledering, Kirche
3722;Großmarktstraße
3723;Ernst-Krenek-Gasse
3724;Vera-Schwarz-Gasse
3725;Alterlaa U
3729;Pötzleinsdorf
3730;Ring, Volkstheater U
3732;Schloss Neugebäude
3733;Tiroler Gasse
3734;Montecuccoliplatz
3735;Am Platz
3736;Stranzenberggasse
3737;Sankt-Hemma-Kirche
3738;Preyergasse
3739;Hofwiesengasse
3740;Speising, Hermesstrasse
3741;Strampfergasse
3742;Dr.-Schober-Straße
3743;Pensionistenwohnhaus Föhrenhof
3744;Buchbindergasse
3745;Glawatschweg
3746;Sankt-Hubertus-Platz
3747;Nästlbergergasse
3748;Dostalgasse
3749;Wittgensteinstraße
3750;Ursulinenkloster
3751;Heudörfelgasse
3752;Franz-Asenbauer-Gasse
3753;Maurer Friedhof
3754;Bhf. Atzgersdorf S
3755;Pensionistenwohnhaus Atzgersdorf
3756;Endemanngasse
3757;Tullnertalgasse
3758;Pflaumengasse
3759;Am Rosenhügel
3760;Dorfmeistergasse
3761;Pensionistenwohnhaus Hetzendorf
3762;Rosenhügelstraße
3763;Atzgersdorfer Straße
3764;Ursulinenkloster
3765;Wittgensteinstraße
3766;Dostalgasse
3767;Nästlbergergasse
3768;Sankt-Hubertus-Platz
3769;Glawatschweg
3770;Buchbindergasse
3771;Pensionistenwohnhaus Föhrenhof
3772;Strampfergasse
3773;Lainzer Tor
3774;Hofwiesengasse
3775;Preyergasse
3776;Sankt-Hemma-Kirche
3777;Stranzenberggasse
3778;Atzgersdorfer Straße
3779;Siedlung Rosenhügel
3780;Pensionistenwohnhaus Rosenberg
3782;Deißenhofergasse
3783;Eberstorferweg
3785;Ruzickagasse
3786;Eberstorferweg
3787;Deißenhofergasse
3788;Pensionistenwohnhaus Rosenberg
3789;Siedlung Rosenhügel
3790;Atzgersdorfer Straße
3791;Stranzenberggasse
3792;Zanggasse
3793;Zanggasse
3794;Endemanngasse
3795;Filmteichstraße
3796;Gartenschaugasse
3797;Bergtaidingweg
3798;Bergtaidingweg
3799;Gartenschaugasse
3809;Hödlgasse
3810;Ruzickagasse
3811;Lainzer Tor
3812;Jenbachgasse
3813;Kleiner Ring
3814;Kleiner Ring
3815;Jenbachgasse
3816;Dr.-Schober-Straße
3817;Zifferergasse
3818;Wolfgang-Mühlwanger-Straße
3819;Krautackergasse
3820;Lehenstraße
3821;Oberlaa, Friedhof
3822;Krautackergasse
3823;Wolfgang-Mühlwanger-Straße
3824;Himmelteich
3825;Welthandelsplatz
3826;Aspern Nord  S U
3827;Barthgasse
3828;Hermine-Jursa-Gasse
3829;Maria-Jacobi-Gasse
3830;Neu Marx
3831;Maria-Jacobi-Gasse
3832;Hermine-Jursa-Gasse
3833;Baumgasse
3834;Schlachthausgasse U
3835;Südtiroler Platz, Hauptbahnhof
3836;Südtiroler Platz, Hauptbahnhof
3837;Paul-Wagner-Gasse
3838;Jedletzbergerstraße
3839;Paul-Wagner-Gasse
3840;Jedletzbergerstraße
3841;Reumannplatz U
3842;Altes Landgut
3844;Attemsgasse
3845;Endemanngasse
3846;Atzgersdorf, Ziedlergasse
3847;Hietzing U
3848;Großer Biberhaufen
3849;Oberlaaer Platz
3850;Rudolfsheim, Anschützgasse
3851;Schottentor U
3852;Floridsdorf S U
3853;Matzleinsdorfer Platz S
3854;Eichenstraße
3855;
3856;U-Bahnfahrt
3857;Zentralfriedhof, 2.Tor
3858;Campus Wiener Netze
3859;U-Bahnfahrt
3860;Lechnerstraße
3861;Dietrichgasse
3862;Valentingasse
3863;Valentingasse
3864;Maurer-Berg
3865;Rodaun
3866;Rodaunbrücke
3867;An der Liesing
3868;Urban-Loritz-Platz
3869;Bahnhof Hütteldorf U
3871;Gersthof S
3872;Schindlergasse
3873;Schindlergasse
3874;Gersthof S
3875;Eduardgasse
3876;Johann-Nepomuk-Vogl-Platz
3877;Johann-Nepomuk-Vogl-Platz
3878;Eduardgasse
3879;Nussdorf, Beethovengang
3880;Nussdorfer Friedhof
3881;Heiligenstädter Friedhof
3882;Ferdinand-Platzer-Gasse
3883;Ferdinand-Platzer-Gasse
3884;Kaisergrund
3885;Kaisergrund
3886;Praterstern SU
3887;Südwestfriedhof, 2. und 8. Tor
3888;Südwestfriedhof, 2. und 8. Tor
3889;Mona-Lisa-Steiner-Weg
3890;Mona-Lisa-Steiner-Weg
3891;Emil-Behring-Weg
3892;Emil-Behring-Weg
3893;Lavendelweg
3894;Lavendelweg
3895;Atzgersdorf, Bildungscampus
3896;Gregorygasse
3897;Auer-Welsbach-Straße
3898;Seybelgasse
3899;Seybelgasse
3900;Schloss Alterlaa
3901;Auer-Welsbach-Straße
3902;Atzgersdorf, Bildungscampus
3903;Liesing S
3904;Käthe-Recheis-Gasse
3905;Ilse-Buck-Straße
3906;Käthe-Recheis-Gasse
3907;Ilse-Buck-Straße
3908;Neubaugasse, Burggasse
3909;Donaustadtbrücke
3910;Donaustadtbrücke
3911;Aspern Nord SU
3912;Atzgersdorf, Ziedlergasse
3913;Marietta-Blau-Gasse
3914;An der Kuhtrift
3915;Dückegasse
3916;Hans-Czermak-Gasse
3917;Hans-Czermak-Gasse
3918;Satzingerweg
3919;Erna-Musik-Gasse
3920;Hans-Czermak-Gasse
3921;Sofienalpenstraße, Roßkopfgasse
3922;Sofienalpenstraße, Roßkopfgasse
3938;Breitenfurter Straße, Willergasse
3939;Breitenfurter Straße, Willergasse
3940;Haselbrunnerstraße
3941;Haselbrunnerstraße
3942;Kalksburg, Kirchenplatz
3943;Kalksburg, Kirchenplatz
3944;Gütenbachstraße
3945;Kalksburg, Lodererweg
3946;Obachgasse
3947;Breitenlee, Rautenweg
3948;Fuchsienweg
3949;Pelargonienweg
3950;Breitenlee, Rautenweg
3951;Schillingstraße
3952;Aderklaaer Straße U
3953;Wassermanngasse
3954;Wassermanngasse
3955;Doderergasse
3956;Uhlirzgasse
3957;Egon-Friedell-Gasse
3958;Süßenbrunner Platz
3959;Richthausenstraße
3960;St.-Michael-Gasse
3961;Julius-Ficker-Straße
3962;Schillingstraße
3963;Obachgasse
3964;Julius-Ficker-Straße
3965;St.-Michael-Gasse
3966;Zentralfriedhof, 11.Tor
3967;Vorgartenstraße U
3968;Bhf. Zentralfriedhof S
3969;Bhf. Zentralfriedhof S
3970;Zentralfriedhof 11. Tor
3971;Sängergasse
3972;Svetelskystraße
3973;Halblehenweg
3974;Halblehenweg
3975;Breitenlee, Schule
3976;Wildgartenallee
3977;Wildgartenallee
3989;Zentralfriedhof 3. Tor
3990;Zentralfriedhof 3. Tor
3991;Zentralfriedhof 3. Tor
3992;Zentralfriedhof 3. Tor
4101;Reumannplatz
4102;Kagran
4103;Keplerplatz
4104;Alte Donau
4105;Südtiroler Platz
4106;Kaisermühlen, V.I.C.
4107;Taubstummengasse
4108;Donauinsel
4109;Karlsplatz
4110;Vorgartenstraße
4111;Stephansplatz
4112;Praterstern
4113;Schwedenplatz
4114;Nestroyplatz
4115;Nestroyplatz
4116;Schwedenplatz
4117;Praterstern
4118;Stephansplatz
4119;Vorgartenstraße
4120;Karlsplatz
4121;Donauinsel
4122;Taubstummengasse
4123;Kaisermühlen, V.I.C.
4124;Südtiroler Platz
4125;Alte Donau
4126;Keplerplatz
4127;Kagran
4128;Reumannplatz
4129;Troststraße
4130;Altes Landgut
4131;Alaudagasse
4132;Neulaa
4133;Oberlaa
4134;Oberlaa
4135;Neulaa
4136;Alaudagasse
4137;Altes Landgut
4138;Troststraße
4181;Kagraner Platz
4182;Rennbahnweg
4183;Aderklaaer Straße
4184;Großfeldsiedlung
4185;Leopoldau
4186;Kagraner Platz
4187;Rennbahnweg
4188;Aderklaaer Straße
4189;Großfeldsiedlung
4190;Leopoldau
4191;Leopoldau Abstellbahnhof
4201;Schottenring
4202;Karlsplatz
4203;Schottentor
4204;Museumsquartier
4205;Rathaus
4206;Volkstheater
4209;Volkstheater
4210;Rathaus
4211;Museumsquartier
4212;Schottentor
4213;Karlsplatz
4214;Schottenring
4251;Aspernstraße
4252;Donauspital
4253;Hardeggasse
4254;Stadlau
4255;Donaumarina
4256;Donaustadtbrücke
4257;Stadion
4258;Krieau
4259;Messe
4260;Praterstern
4261;Taborstraße
4262;Taborstraße
4263;Praterstern
4264;Messe
4265;Krieau
4266;Stadion
4267;Donaustadtbrücke
4268;Donaumarina
4269;Stadlau
4270;Hardeggasse
4271;Donauspital
4272;Aspernstraße
4273;Oberes Hausfeld
4274;Hausfeldstraße
4275;Aspern Nord
4276;Seestadt
4277;Seestadt
4278;Aspern Nord
4279;Hausfeldstraße
4280;Oberes Hausfeld
4282;Stadion
4401;Hütteldorf
4402;Heiligenstadt
4403;Ober St. Veit
4404;Friedensbrücke
4405;Unter St. Veit
4406;Roßauer Lände
4407;Braunschweiggasse
4408;Schottenring
4409;Hietzing
4410;Schwedenplatz
4411;Schönbrunn
4412;Landstraße
4413;Meidling, Hauptstraße
4414;Stadtpark
4415;Margaretengürtel
4416;Karlsplatz
4417;Pilgramgasse
4418;Kettenbrückengasse
4419;Kettenbrückengasse
4420;Pilgramgasse
4421;Karlsplatz
4422;Margaretengürtel
4423;Stadtpark
4424;Meidling Hauptstraße
4425;Landstraße
4426;Schönbrunn
4427;Schwedenplatz
4428;Hietzing
4429;Schottenring
4430;Braunschweiggasse
4431;Roßauer Lände
4432;Unter St. Veit
4433;Friedensbrücke
4434;Ober St. Veit
4435;Heiligenstadt
4436;Hütteldorf
4437;Längenfeldgasse
4438;Längenfeldgasse
4439;Spittelau
4440;Spittelau
4603;Nußdorfer Straße
4604;Währinger Straße - Volksoper
4605;Michelbeuern - AKH
4606;Alser Straße
4607;Josefstädter Straße
4608;Thaliastraße
4609;Burggasse - Stadthalle
4610;Westbahnhof
4611;Gumpendorfer Straße
4612;Längenfeldgasse
4613;Niederhofstraße
4614;Bahnhof Meidling
4615;Bahnhof Meidling
4616;Niederhofstraße
4617;Längenfeldgasse
4618;Gumpendorfer Straße
4619;Westbahnhof
4620;Burggasse - Stadthalle
4621;Thaliastraße
4622;Josefstädter Straße
4623;Alser Straße
4624;Michelbeuern - AKH
4625;Währinger Straße - Volksoper
4626;Nußdorfer Straße
4627;Spittelau
4629;Tscherttegasse
4630;Am Schöpfwerk
4631;Alterlaa
4632;Erlaaer Straße
4633;Perfektastraße
4634;Siebenhirten
4635;Siebenhirten
4636;Perfektastraße
4637;Erlaaer Straße
4638;Alterlaa
4639;Am Schöpfwerk
4640;Tscherttegasse
4641;Jägerstraße
4642;Dresdner Straße
4643;Handelskai
4644;Neue Donau
4645;Floridsdorf
4646;Floridsdorf
4647;Neue Donau
4648;Handelskai
4649;Dresdner Straße
4650;Jägerstraße
4651;Spittelau
4700;Praterstern (blw)
4701;Ring, Volkstheater U (Bedarfs-Hst.)
4703;Raffaleg. / Wallensteinpl.
4704;Gräßlplatz
4708;Anastasius-Grün-Gasse
4709;Währinger Gürtel
4710;Rosensteingasse (Einschübe)
4711;Lorenz-Bayer-Platz
4716;ehemalige Schleife - nicht mehr vorhanden
4717;Peitlgasse
4718;Brünner Straße / Hanreitergasse
4723;Breitensee S
4727;Dörfelstraße
4729;Praterstern (L. 81, Bed.)
4730;Radetzkystraße, Matthäusgasse
4732;Zentralfriedhof 3.Tor
4733;Zentralfriedhof 3.Tor
4734;Simmeringer Hauptstraße
4735;Simmeringer Hauptstraße
4736;Kagraner Friedhof
4737;Neuwaldegg
4739;Prater Messegelände
4740;Messestraße
4795;Hauptwerkstätte 1
4796;Hauptwerkstätte 2
4797;Hauptwerkstätte 3
4798;Hauptwerkstätte 4
4799;Hauptwerkstätte 5
4802;Raxstraße, Betriebsgarage
4803;Arthaberplatz
4804;Quellenplatz
4805;Laxenburger Straße / Gudrunstraße
4806;Columbusplatz
4807;Hauptbahnhof S U
4808;Hauptbahnhof S U
4809;Laxenburger Straße / Gudrunstraße
4810;Quellenplatz
4811;Raxstraße, Betriebsgarage
4816;Großbauerstraße
4817;Großbauerstraße
4818;Agnesgasse Prov.
4822;Lusthaus
4823;Freudenau, Rennplatz
4824;Freudenau, Rennplatz
4825;Lusthaus
4826;Obkirchergasse
4827;Friedlgasse
4829;Reumannplatz U
4834;Ottakringer Bad
4836;Laaer Berg, Kurpark Nordosteingang
4837;Hederichgasse
4838;Burgenlandgasse
4840;Laimgrubengasse
4841;Laimgrubengasse
4842;Absbergbrücke
4843;Resselgasse
4900;Erdberg
4901;Schlachthausgasse
4902;Kardinal-Nagl-Platz
4903;Rochusgasse
4904;Landstraße
4905;Stubentor
4906;Stephansplatz
4907;Herrengasse
4908;Volkstheater
4909;Volkstheater
4910;Herrengasse
4911;Stephansplatz
4912;Stubentor
4913;Landstraße
4914;Rochusgasse
4915;Kardinal-Nagl-Platz
4916;Schlachthausgasse
4917;Erdberg
4918;Neubaugasse
4919;Zieglergasse
4920;Westbahnhof
4921;Westbahnhof
4922;Zieglergasse
4923;Neubaugasse
4924;Schweglerstraße
4925;Johnstraße
4926;Johnstraße
4927;Schweglerstraße
4928;Hütteldorfer Straße
4929;Kendlerstraße
4930;Ottakring
4931;Ottakring
4932;Kendlerstraße
4933;Hütteldorfer Straße
4934;Gasometer
4935;Zippererstraße
4936;Enkplatz
4937;Simmering
4938;Simmering
4939;Enkplatz
4940;Zippererstraße
4941;Gasometer
5001;Bleibtreustraße
5002;Wildpretstraße
5003;11. Haidequerstraße
5004;Margetinstraße
5005;Alberner Hafenzufahrtsstraße West
5006;Alberner Hafenzufahrtsstraße
5007;Freudenauer, Hafenbrücke
5009;Alberner Hafen
5010;Mannswörther Straße
5011;Sendnergasse
5012;Alberner Straße
5013;Kaiserebersdorf, Münnichplatz
5014;Kaiserebersdorf, Münnichplatz
5015;Alberner Straße
5016;Sendnergasse
5017;Mannswörther Straße
5020;Freudenauer, Hafenbrücke
5021;Alberner Hafenzufahrtsstraße
5022;Alberner Hafenzufahrtsstraße West
5023;Margetinstraße
5024;11. Haidequerstraße
5025;Wildpretstraße
5026;Bleibtreustraße
5027;7. Haidequerstraße
5028;1. Haidequerstraße Mitte
5032;Hetzendorfer Straße
5033;Hetzendorfer Straße
5034;Alberner Hafenzufahrtsstraße
5038;Döblerhofstraße
5041;Landwehrstraße
5042;Artillerieplatz
5043;Kaiserebersdorf, Zinnergasse
5044;Kaiserebersdorf, Zinnergasse
5045;Artillerieplatz
5046;Landwehrstraße
5053;Albern
5054;Fabianistraße
5055;Warneckestraße
5056;Warneckestraße
5057;Fabianistraße
5058;Albern
5060;Neu Albern
5061;Neu Albern
5062;Stadion (für Langwende)
5063;Ober St. Veit U, Franz-Boos-Gasse
5065;Oberlaa U
5066;Oberlaa U
5067;Seitenhafenbrücke
5068;Seitenhafenbrücke
5069;Atzgersdorf, Bildungscampus
5070;Floridsdorf S U
5071;Spinnerin am Kreuz
5072;Rennbahnweg U
5073;Aspernstraße U
5074;
5075;
5076;
5077;
5078;
5079;Matzleinsdorfer Platz S U
5080;Quellenstraße, Triester Straße
5081;Quellenstraße, Triester Straße
5082;Leopoldine-Padaurek-Straße
5083;Leopoldine-Padaurek-Straße
5196;Simonygasse
5197;Czartoryskigasse
5198;Inzersdorf, Friedhof
5199;Per-Albin-Hansson-Siedlung
5200;Cobenzl-Parkplatz
5201;Börse
5202;Bergmillergasse
5203;Bahnhof Hütteldorf U
5204;Bergmillergasse
5205;Bahnhof Heiligenstadt S U
5206;Bahnhof Heiligenstadt S U
5207;Nußdorfer Straße U
5208;Zentraltanklager
5209;Großjedlersdorf
5210;Sendnergasse
5211;Mannswörther Straße
5212;Alberner Hafen
5213;Mannswörther Straße
5214;Sendnergasse
5215;Dampfkraftwerk-Donaustadt
5216;Primavesigasse
5217;Mayredergasse
5218;Fuchsenzeile
5219;Podhagskygasse
5220;Schukowitzgasse
5221;Pfalzgasse
5222;Breitenlee, Schule
5223;Asperner Heldenplatz
5224;Oberdorfstraße
5225;Lavantgasse, Schule
5226;Zentralfriedhof, 3. Tor
5227;Erzherzog-Karl-Straße S
5228;Salzgries
5229;Breitenlee, Rautenweg
5230;Per-Albin-Hansson-Siedlung
5231;Küniglberg, ORF-Zentrum
5232;Schukowitzgasse
5233;Kieslerweg
5234;Hausfeldstraße  U
5235;Neue Donau U
5236;Pensionistenwohnhaus Laaer Berg
5237;Josef-Prangl-Straße
5238;Inzersdorf, Großmarkt
5239;Laxenburger Straße, Richard-Tauber-Gasse
5240;Pensionistenwohnhaus Atzgersdorf
5241;Aspern Nord  U
5242;Ober St. Veit U, Franz-Boos-Gasse
5243;Ober St. Veit U
5244;Preindlgasse
5400;Schönbrunn
5401;Weinhauser Gasse
5402;Längenfeldgasse U
5403;Pilgramgasse
5404;Stockholmer Platz
5405;Stockholmer Platz
5406;Paulinensteig
5407;Karlsplatz U
5408;Kettenbrückengasse
5409;Pilgramgasse
5410;Spengergasse
5411;Kempfengerngasse
5412;Bernhardtstalgasse
5413;Donaustadtbrücke
5414;Donaustadtbrücke
5415;
5416;Karlsplatz >
5417;Landstraße
5418;Alaudagasse
5419;Predigtstuhl
5420;Otto-Höltzl-Weg
5421;Margaretengürtel
5422;Altmannsdorfer Straße
5423;Neubaugasse, Burggasse
5424;Breitenfurter Straße
5425;Neulaa U
5426;Zentralfriedhof, 2. Tor
5427;Schlachthausgasse U
5428;Dampfkraftwerk
5429;provisorische Haltestelle
5430;Neubaugasse U
5431;Hintere Zollamsstraße
5432;Praterstern SU
5433;
5434;Grenzgasse
5435;Keplerplatz
5436;Absberggasse
5437;Absberggasse
5439;Sahulkastraße
5440;Wienerfeldgasse
5441;Migerkastraße
5442;Strebersdorf, Edmund-Hawranek-Platz
5443;Floridsdorfer Markt
5444;Bahnsteggasse
5445;Bahnsteggasse
5446;Hütteldorfer Straße >
5447;Breitensee S
5448;Neusteinhof
5449;Gutheil-Schoder-Gasse
5484;Versorgungsheimplatz
5501;Schwedenplatz U
5502;Schwedenplatz U
5503;Schwedenplatz
5504;Schwedenplatz
5505;Schwedenplatz
5506;Schwedenplatz
5507;Schwedenplatz U
5508;Schwedenplatz
5509;Kaisermühlen Vienna-International-Center
5510;Kagraner Brücke
5518;Martin-Gaunersdorfer-Gasse
5520;Kaisermühlen Vienna-International-Center
5521;Vorgartenstraße
5524;Reichsbrücke
5525;Gredlerstraße
5526;Mühlschüttel
5527;Scheffelstraße
5528;Fickeysstraße
5529;Liechtenwerder Platz
5530;Friedrich-Engels-Platz
5533;Nordbrücke / Gebauergasse
5535;Lokomotivgasse
5536;Trillergasse
5538;Matthäus-Jiszda-Straße
5539;Friedrich-Engels-Platz
5542;Matthäus-Jiszda-Straße
5544;Jedlersdorf S
5545;Schottenring, Herminengasse
5546;Obere Augartenstraße
5547;Gaußplatz
5548;Simmering S U
5549;Stammersdorf B7
5557;Morelligasse
5558;Broßmannplatz
5559;Am Spitz
5560;Broßmannplatz
5561;Längenfeldgasse
5564;Urban-Loritz-Platz
5568;Schottentor U
5569;Schottenring
5570;Kettenbrückengasse
5573;Karlsplatz U
5574;Kettenbrückengasse
5575;Brückengasse
5576;Margaretengürtel
5577;Längenfeldgasse
5580;Hietzing U
5581;Schloss Schönbrunn
5584;Stiegergasse
5585;Morelligasse
5586;Theodor Körner Gasse
5587;Alaudagasse U
5588;Adelheid-Popp-Gasse
5589;Jochen-Rindt-Straße
5590;Kirchfeldgasse
5591;Gregorygasse
5592;Kunerolgasse
5593;Gerbergasse
5596;Laurenzgasse
5598;Miriam-Makeba-Gasse
5599;Silbergasse
5600;Oper, Karlsplatz >
5601;Oper, Karlsplatz >
5602;Oper, Karlsplatz >
5603;Oper, Karlsplatz >
5604;Oper, Karlsplatz >
5605;Oper, Karlsplatz U
5606;Oper, Karlsplatz >
5607;Oper, Karlsplatz >
5608;Zieglergasse
5609;Zieglergasse
5610;Meidling, Hauptstraße
5611;Dommayergasse
5612;Schwenkgasse
5614;Schwenkgasse
5615;Edelsinnstraße
5616;Spinnerin am Kreuz
5617;Kundratstraße
5618;Kundratstraße
5619;Gumpendorfer Straße
5620;Hans-Mandl-Berufsschule
5621;Hans-Mandl-Berufsschule
5623;Laurenzgasse
5624;Himberger Straße
5627;Belvederegasse
5628;Resselgasse
5629;Oberlaaer Straße
5630;Litfaßstraße
5631;Molitorgasse
5632;Zippererstraße
5633;Hauffgasse
5634;Enkplatz, Grillgasse
5636;Simmering
5637;Bahnhof Simmering (Bedarf)
5643;Florian-Hedorfer-Straße
5644;Grillgasse
5645;Hauffgasse
5646;Zippererstraße
5647;Molitorgasse
5648;Litfaßstraße
5649;Geringergasse
5652;Simmering S U, Simmeringer Platz
5653;Matzleinsdorferplatz
5654;Eichenstraße
5655;Arbeitergasse, Gürtel
5656;Gaudenzdorfer Gürtel
5657;Gumpendorfer Straße
5658;Westbahnhof
5659;Urban-Loritz-Platz
5660;Thaliastraße
5661;Josefstädter Straße
5662;Alser Straße
5663;Währinger Straße
5664;Nußdorfer Straße
5665;Währinger Straße
5666;Alser Straße
5667;Josefstädter Straße
5668;Thaliastraße
5669;Westbahnhof
5670;Gumpendorfer Straße
5671;Gaudenzdorfer Gürtel
5672;Arbeitergasse, Gürtel
5673;Eichenstraße
5674;Matzleinsdorfer Platz
5675;Matzleinsdorfer Platz
5677;Svetelskystraße
5678;Schwarzenbergplatz
5679;Perfektastraße
5680;Talpagasse
5681;Ketzergasse
5682;Siebenhirten U
5683;Krankenhaus Lainz
5685;Versorgungsheim Lainz
5686;Krankenhaus Lainz
5687;Speising, Hermesstraße
5688;Johann-Strauß-Gasse
5691;Auerspergstraße
5692;Volkstheater
5693;Museumsquartier
5694;Maroltingergasse
5695;Lorenz Mandl Gasse
5696;Bergmillergasse
5697;Bahnhof Hütteldorf SU
5698;Bergmillergasse
5699;Quellenplatz
5700;Taubstummengasse
5701;Taubstummengasse
5702;Asperner Heldenplatz
5703;Kapellenweg
5704;Donauspital U
5705;Langobardenstraße
5706;Siebeckstraße
5707;Praterstern
5708;Nestroyplatz
5709;Nestroyplatz
5710;Praterstern
5711;Vorgartenstraße
5712;Rennbahnweg
5713;Siebeckstraße
5714;Rennbahnweg U
5715;Martin-Gaunersdorfer-Gasse
5716;Kürschnergasse
5717;Otto-Probst-Straße
5719;Sibeliusstraße
5721;Raxstraße, Rudolfshügelgasse
5722;Sibeliusstraße
5723;Frödenplatz
5724;Otto-Probst-Straße
5725;Johannesgasse
5726;Strebersdorf, Edmund-Hawranek-Platz
5727;Gladiolenweg
5728;Am Heidjöchl
5729;Neu Breitenlee
5730;Prinzgasse
5731;Oberfeldgasse
5732;Stammersdorf
5733;Van-Swieten-Kaserne
5734;Anton-Schall-Gasse
5735;Empergasse
5736;Brünner Straße / Hanreitergasse
5737;Floridsdorf S U
5738;Matthäus-Jiszda-Straße
5739;Brünner Straße / Hanreitergasse
5740;Empergergasse
5741;Anton-Schall-Gasse
5742;Van-Swieten-Kaserne
5743;Eßling, Schule
5744;Neuwaldegg
5745;Julius-Tandler-Platz, Franz-Josefs-Bahnhof
5746;Nußdorfer Platz
5747;Lichtentalergasse
5748;Julius-Tandler-Platz, Franz-Josefs-Bahnhof
5749;Sieveringer Straße
5750;Paradisgasse
5753;Offenbachgasse
5754;Offenbachgasse
5755;Pensionistenwohnhaus Prater
5756;Michelbeuern
5757;Michelbeuern
5758;Siebenhirten, Baslergasse
5759;Donauinsel
5760;Donauinsel
5761;Sechshauser Gürtel
5762;Margaretengürtel
5763;Glatzgasse
5766;An den langen Lüssen
5767;Westbahnhof, Gerstnerstraße
5768;Mariahilfer Straße / Stiftgasse
5769;Kennedybrücke, Hietzing
5771;Messegelände, Südportal
5772;Westbhahnhof >
5773;Neubaugasse
5774;Neubaugasse
5775;Museumsquartier
5776;Westbahnhof, Europaplatz
5777;Sechshauser Gürtel
5778;Weißenböckstraße
5779;Penzinger Straße
5780;Penzinger Straße
5784;Trontheimgasse
5785;Steigenteschgasse
5786;Gersthof
5787;Leopoldauer Platz
5788;Leopoldauer Platz
5789;Stadion
5790;Donaumarina U
5791;Hütteldorf, Bujattigasse
5792;Wolfersberggasse
5793;Utendorfgasse
5794;Samptwandergasse
5795;Wolf in der Au <
5796;Mariabrunn Kirche
5797;Badgasse
5798;Mariabrunn Kirche
5799;Mariabrunn Kirche
5810;Wolf in der Au S
5811;Samptwandergasse
5812;Utendorfgasse
5813;Wolfersberggasse
5814;Hütteldorf, Bujattigasse
5815;Weißenböckstraße
5816;Wienflussaufsicht
5817;Wienflussaufsicht
5818;Martin-Gaunersdorfer-Gasse
5819;Am Schöpfwerk, Eibesbrunnergasse
5820;Am Schöpfwerk, Eibesbrunnergasse
5821;Auhof
5822;Badgasse
5823;Frederick-Loewe-Weg
5824;Donaumarina, Chrastekgasse
5825;Aspernallee
5826;Dammhaufengasse
5827;Grünhaufenbrücke
5828;Freudenauer Hafenstraße
5829;Winterhafen
5830;Hafen Freudenau
5831;Kraftwerk Freudenau
5832;Freudenauer, Hafenbrücke
5833;Freudenauer, Hafenbrücke
5834;Kraftwerk Freudenau
5835;Hafen Freudenau
5836;Winterhafen
5837;Freudenauer Hafenstraße
5838;Grünhaufenbrücke
5839;Dammhaufengasse
5840;Hellingstraße
5841;Seitenhafenstraße
5842;Hellingstraße
5843;Seitenhafenstraße
5844;Pfaffenaugasse
5845;Pfaffenaugasse
5846;Westbahnhof S U
5847;Berresgasse
5848;Grete-Zimmer-Gasse
5849;Grete-Zimmer-Gasse
5850;Berresgasse
5851;Thaliastraße >
5852;Thaliastraße >
5900;Schedifkaplatz
5901;Schöpfwerk
5902;Gutheil-Schoder-Gasse
5903;Inzersdorf Personenbahnhof
5904;Neu Erlaa
5905;Schönbrunner Allee
5906;Vösendorf-Siebenhirten
5907;Vösendorf-SCS
5908;Maria Enzersdorf-Südstadt
5909;Wiener Neudorf
5910;Griesfeld
5911;Neu Guntramsdorf
5912;Guntramsdorf Lokalbahn
5913;Eigenheimsiedlung
5914;Möllersdorf
5915;Traiskirchen Lokalbahn
5916;Tribuswinkel - Josefsthal
5917;Pfaffstätten Rennplatz
5918;Melkergründe
5919;Leesdorf
5920;Baden Viadukt
5921;Baden Josefsplatz
5922;Baden Viadukt
5923;Leesdorf
5924;Melkergründe
5925;Pfaffstätten Rennplatz
5926;Tribuswinkel - Josefsthal
5927;Traiskirchen Lokalbahn
5928;Möllersdorf
5929;Eigenheimsiedlung
5930;Guntramsdorf Lokalbahn
5931;Neu Guntramsdorf
5932;Griesfeld
5933;Wiener Neudorf
5934;Maria Enzersdorf-Südstadt
5935;Vösendorf-SCS
5936;Vösendorf-Siebenhirten
5937;Schönbrunner Allee
5938;Neu Erlaa
5939;Inzersdorf Personenbahnhof
5940;Gutheil-Schoder-Gasse
5941;Schöpfwerk
5942;Schedifkaplatz
5943;Karlsplatz
5944;Wolfganggasse
5945;Wolfganggasse
5946;Baden Landesklinikum
5947;Baden Landesklinikum
5950;Kagraner Platz
5951;Rennbahnweg
5952;Aderklaaer Straße
5953;Aderklaaer Straße
5954;Rennbahnweg
5955;Kagraner Platz
